date,arena,age_group,home,away,parallel_slot
2026-09-05,Ringerikshallen,JU12,Ringerike 1,Skien,0
2026-09-05,Ringerikshallen,JU12,Frisk Asker,Kongsberg,1
2026-09-05,Ringerikshallen,JU12,Ringerike 1,Kongsberg,0
2026-09-05,Ringerikshallen,JU12,Frisk Asker,Skien,1
2026-09-05,Ringerikshallen,JU12,Ringerike 1,Frisk Asker,0
2026-09-05,Ringerikshallen,JU12,Kongsberg,Skien,1
2026-09-05,Jarhallen,U10,Jar 1,Tønsberg 1,0
2026-09-05,Jarhallen,U10,Frisk Asker 1,Ringerike 1,1
2026-09-05,Jarhallen,U10,Holmen 1,Jutul 1,2
2026-09-05,Jarhallen,U10,Jar 1,Ringerike 1,0
2026-09-05,Jarhallen,U10,Jutul 1,Tønsberg 1,1
2026-09-05,Jarhallen,U10,Holmen 1,Frisk Asker 1,2
2026-09-05,Jarhallen,U10,Jar 1,Jutul 1,0
2026-09-05,Jarhallen,U10,Ringerike 1,Holmen 1,1
2026-09-05,Jarhallen,U10,Tønsberg 1,Frisk Asker 1,2
2026-09-05,Jarhallen,U10,Jar 1,Holmen 1,0
2026-09-05,Jarhallen,U10,Frisk Asker 1,Jutul 1,1
2026-09-05,Jarhallen,U10,Tønsberg 1,Ringerike 1,2
2026-09-05,Jarhallen,U10,Jar 1,Frisk Asker 1,0
2026-09-05,Jarhallen,U10,Holmen 1,Tønsberg 1,1
2026-09-05,Jarhallen,U10,Jutul 1,Ringerike 1,2
2026-09-05,Baerum ishall,U12,Jutul 1,Ringerike 1,0
2026-09-05,Baerum ishall,U12,Frisk Asker 1,Jar 1,1
2026-09-05,Baerum ishall,U12,Jutul 1,Jar 1,0
2026-09-05,Baerum ishall,U12,Frisk Asker 1,Ringerike 1,1
2026-09-05,Baerum ishall,U12,Jutul 1,Frisk Asker 1,0
2026-09-05,Baerum ishall,U12,Jar 1,Ringerike 1,1
2026-09-05,Baerum ishall,U9,Jutul 1,Jar 2,0
2026-09-05,Baerum ishall,U9,Jar 1,Tønsberg,1
2026-09-05,Baerum ishall,U9,Frisk Asker 1,Kongsberg,2
2026-09-05,Baerum ishall,U9,Holmen 1,Ringerike 1,3
2026-09-05,Baerum ishall,U9,Jutul 1,Tønsberg,0
2026-09-05,Baerum ishall,U9,Kongsberg,Jar 2,1
2026-09-05,Baerum ishall,U9,Ringerike 1,Jar 1,2
2026-09-05,Baerum ishall,U9,Holmen 1,Frisk Asker 1,3
2026-09-05,Baerum ishall,U9,Jutul 1,Kongsberg,0
2026-09-05,Baerum ishall,U9,Tønsberg,Ringerike 1,1
2026-09-05,Baerum ishall,U9,Jar 2,Holmen 1,2
2026-09-05,Baerum ishall,U9,Jar 1,Frisk Asker 1,3
2026-09-05,Baerum ishall,U9,Jutul 1,Ringerike 1,0
2026-09-05,Baerum ishall,U9,Holmen 1,Kongsberg,1
2026-09-05,Baerum ishall,U9,Frisk Asker 1,Tønsberg,2
2026-09-05,Baerum ishall,U9,Jar 1,Jar 2,3
2026-09-05,Baerum ishall,U9,Jutul 1,Holmen 1,0
2026-09-05,Baerum ishall,U9,Ringerike 1,Frisk Asker 1,1
2026-09-05,Baerum ishall,U9,Kongsberg,Jar 1,2
2026-09-05,Baerum ishall,U9,Tønsberg,Jar 2,3
2026-09-05,Baerum ishall,U9,Jutul 1,Frisk Asker 1,0
2026-09-05,Baerum ishall,U9,Jar 1,Holmen 1,1
2026-09-05,Baerum ishall,U9,Jar 2,Ringerike 1,2
2026-09-05,Baerum ishall,U9,Tønsberg,Kongsberg,3
2026-09-05,Baerum ishall,U9,Jutul 1,Jar 1,0
2026-09-05,Baerum ishall,U9,Frisk Asker 1,Jar 2,1
2026-09-05,Baerum ishall,U9,Holmen 1,Tønsberg,2
2026-09-05,Baerum ishall,U9,Ringerike 1,Kongsberg,3
2026-09-06,Jarhallen,U8,Jar 1,Skien,0
2026-09-06,Jarhallen,U8,Frisk Asker 1,Sandefjord,1
2026-09-06,Jarhallen,U8,Holmen 1,Kongsberg,2
2026-09-06,Jarhallen,U8,Jutul 1,Ringerike 1,3
2026-09-06,Jarhallen,U8,Jar 1,Sandefjord,0
2026-09-06,Jarhallen,U8,Kongsberg,Skien,1
2026-09-06,Jarhallen,U8,Ringerike 1,Frisk Asker 1,2
2026-09-06,Jarhallen,U8,Jutul 1,Holmen 1,3
2026-09-06,Jarhallen,U8,Jar 1,Kongsberg,0
2026-09-06,Jarhallen,U8,Sandefjord,Ringerike 1,1
2026-09-06,Jarhallen,U8,Skien,Jutul 1,2
2026-09-06,Jarhallen,U8,Frisk Asker 1,Holmen 1,3
2026-09-06,Jarhallen,U8,Jar 1,Ringerike 1,0
2026-09-06,Jarhallen,U8,Jutul 1,Kongsberg,1
2026-09-06,Jarhallen,U8,Holmen 1,Sandefjord,2
2026-09-06,Jarhallen,U8,Frisk Asker 1,Skien,3
2026-09-06,Jarhallen,U8,Jar 1,Jutul 1,0
2026-09-06,Jarhallen,U8,Ringerike 1,Holmen 1,1
2026-09-06,Jarhallen,U8,Kongsberg,Frisk Asker 1,2
2026-09-06,Jarhallen,U8,Sandefjord,Skien,3
2026-09-06,Jarhallen,U8,Jar 1,Holmen 1,0
2026-09-06,Jarhallen,U8,Frisk Asker 1,Jutul 1,1
2026-09-06,Jarhallen,U8,Skien,Ringerike 1,2
2026-09-06,Jarhallen,U8,Sandefjord,Kongsberg,3
2026-09-06,Jarhallen,U8,Jar 1,Frisk Asker 1,0
2026-09-06,Jarhallen,U8,Holmen 1,Skien,1
2026-09-06,Jarhallen,U8,Jutul 1,Sandefjord,2
2026-09-06,Jarhallen,U8,Ringerike 1,Kongsberg,3
2026-09-12,Skien ishall,JU10,Frisk Asker 1,Frisk Asker 2,0
2026-09-12,Skien ishall,JU10,Ringerike,Jar/Jutul,1
2026-09-12,Skien ishall,JU10,Skien,Frisk Asker 2,0
2026-09-12,Skien ishall,JU10,Ringerike,Frisk Asker 1,1
2026-09-12,Skien ishall,JU10,Skien,Jar/Jutul,0
2026-09-12,Skien ishall,JU10,Frisk Asker 2,Ringerike,1
2026-09-12,Skien ishall,JU10,Skien,Ringerike,0
2026-09-12,Skien ishall,JU10,Frisk Asker 1,Jar/Jutul,1
2026-09-12,Skien ishall,JU10,Skien,Frisk Asker 1,0
2026-09-12,Skien ishall,JU10,Jar/Jutul,Frisk Asker 2,1
2026-09-12,Skien ishall,JU10,(Pause),Skien,
2026-09-12,Skien ishall,JU10,(Pause),Jar/Jutul,
2026-09-12,Skien ishall,JU10,(Pause),Frisk Asker 1,
2026-09-12,Skien ishall,JU10,(Pause),Frisk Asker 2,
2026-09-12,Skien ishall,JU10,(Pause),Ringerike,
2026-09-12,Jarhallen,U10,Jar 2,Tønsberg 2,0
2026-09-12,Jarhallen,U10,Frisk Asker 2,Ringerike 2,1
2026-09-12,Jarhallen,U10,Holmen 2,Jutul 2,2
2026-09-12,Jarhallen,U10,Jar 2,Ringerike 2,0
2026-09-12,Jarhallen,U10,Jutul 2,Tønsberg 2,1
2026-09-12,Jarhallen,U10,Holmen 2,Frisk Asker 2,2
2026-09-12,Jarhallen,U10,Jar 2,Jutul 2,0
2026-09-12,Jarhallen,U10,Ringerike 2,Holmen 2,1
2026-09-12,Jarhallen,U10,Tønsberg 2,Frisk Asker 2,2
2026-09-12,Jarhallen,U10,Jar 2,Holmen 2,0
2026-09-12,Jarhallen,U10,Frisk Asker 2,Jutul 2,1
2026-09-12,Jarhallen,U10,Tønsberg 2,Ringerike 2,2
2026-09-12,Jarhallen,U10,Jar 2,Frisk Asker 2,0
2026-09-12,Jarhallen,U10,Holmen 2,Tønsberg 2,1
2026-09-12,Jarhallen,U10,Jutul 2,Ringerike 2,2
2026-09-12,Ringerikshallen,U12,Ringerike 2,Jutul 2,0
2026-09-12,Ringerikshallen,U12,Frisk Asker 2,Jar 2,1
2026-09-12,Ringerikshallen,U12,Ringerike 2,Jar 2,0
2026-09-12,Ringerikshallen,U12,Frisk Asker 2,Jutul 2,1
2026-09-12,Ringerikshallen,U12,Ringerike 2,Frisk Asker 2,0
2026-09-12,Ringerikshallen,U12,Jar 2,Jutul 2,1
2026-09-13,Jarhallen,U11,Jar 1,Tønsberg 1,0
2026-09-13,Jarhallen,U11,Frisk Asker 1,Ringerike 1,1
2026-09-13,Jarhallen,U11,Jutul 1,Holmen 1,2
2026-09-13,Jarhallen,U11,Jar 1,Ringerike 1,0
2026-09-13,Jarhallen,U11,Holmen 1,Tønsberg 1,1
2026-09-13,Jarhallen,U11,Jutul 1,Frisk Asker 1,2
2026-09-13,Jarhallen,U11,Jar 1,Holmen 1,0
2026-09-13,Jarhallen,U11,Ringerike 1,Jutul 1,1
2026-09-13,Jarhallen,U11,Tønsberg 1,Frisk Asker 1,2
2026-09-13,Jarhallen,U11,Jar 1,Jutul 1,0
2026-09-13,Jarhallen,U11,Frisk Asker 1,Holmen 1,1
2026-09-13,Jarhallen,U11,Tønsberg 1,Ringerike 1,2
2026-09-13,Jarhallen,U11,Jar 1,Frisk Asker 1,0
2026-09-13,Jarhallen,U11,Jutul 1,Tønsberg 1,1
2026-09-13,Jarhallen,U11,Holmen 1,Ringerike 1,2
2026-09-13,Baerum ishall,U12,Jutul 1,Tønsberg,0
2026-09-13,Baerum ishall,U12,Frisk Asker 3,Jar 3,1
2026-09-13,Baerum ishall,U12,Jutul 1,Jar 3,0
2026-09-13,Baerum ishall,U12,Frisk Asker 3,Tønsberg,1
2026-09-13,Baerum ishall,U12,Jutul 1,Frisk Asker 3,0
2026-09-13,Baerum ishall,U12,Jar 3,Tønsberg,1
2026-09-13,Baerum ishall,U9,Jutul 2,Holmen 3,0
2026-09-13,Baerum ishall,U9,Jar 3,Frisk Asker 3,1
2026-09-13,Baerum ishall,U9,Frisk Asker 2,Jar 4,2
2026-09-13,Baerum ishall,U9,Holmen 2,Ringerike 2,3
2026-09-13,Baerum ishall,U9,Jutul 2,Frisk Asker 3,0
2026-09-13,Baerum ishall,U9,Jar 4,Holmen 3,1
2026-09-13,Baerum ishall,U9,Ringerike 2,Jar 3,2
2026-09-13,Baerum ishall,U9,Holmen 2,Frisk Asker 2,3
2026-09-13,Baerum ishall,U9,Jutul 2,Jar 4,0
2026-09-13,Baerum ishall,U9,Frisk Asker 3,Ringerike 2,1
2026-09-13,Baerum ishall,U9,Holmen 3,Holmen 2,2
2026-09-13,Baerum ishall,U9,Jar 3,Frisk Asker 2,3
2026-09-13,Baerum ishall,U9,Jutul 2,Ringerike 2,0
2026-09-13,Baerum ishall,U9,Holmen 2,Jar 4,1
2026-09-13,Baerum ishall,U9,Frisk Asker 2,Frisk Asker 3,2
2026-09-13,Baerum ishall,U9,Jar 3,Holmen 3,3
2026-09-13,Baerum ishall,U9,Jutul 2,Holmen 2,0
2026-09-13,Baerum ishall,U9,Ringerike 2,Frisk Asker 2,1
2026-09-13,Baerum ishall,U9,Jar 4,Jar 3,2
2026-09-13,Baerum ishall,U9,Frisk Asker 3,Holmen 3,3
2026-09-13,Baerum ishall,U9,Jutul 2,Frisk Asker 2,0
2026-09-13,Baerum ishall,U9,Jar 3,Holmen 2,1
2026-09-13,Baerum ishall,U9,Holmen 3,Ringerike 2,2
2026-09-13,Baerum ishall,U9,Frisk Asker 3,Jar 4,3
2026-09-13,Baerum ishall,U9,Jutul 2,Jar 3,0
2026-09-13,Baerum ishall,U9,Frisk Asker 2,Holmen 3,1
2026-09-13,Baerum ishall,U9,Holmen 2,Frisk Asker 3,2
2026-09-13,Baerum ishall,U9,Ringerike 2,Jar 4,3
2026-09-19,Holmenkollen ishall,JU8,Holmen,Skien,0
2026-09-19,Holmenkollen ishall,JU8,Frisk Asker,Ringerike,1
2026-09-19,Holmenkollen ishall,JU8,Jar,Jutul,2
2026-09-19,Holmenkollen ishall,JU8,Holmen,Ringerike,0
2026-09-19,Holmenkollen ishall,JU8,Jutul,Skien,1
2026-09-19,Holmenkollen ishall,JU8,Jar,Frisk Asker,2
2026-09-19,Holmenkollen ishall,JU8,Holmen,Jutul,0
2026-09-19,Holmenkollen ishall,JU8,Ringerike,Jar,1
2026-09-19,Holmenkollen ishall,JU8,Skien,Frisk Asker,2
2026-09-19,Holmenkollen ishall,JU8,Holmen,Jar,0
2026-09-19,Holmenkollen ishall,JU8,Frisk Asker,Jutul,1
2026-09-19,Holmenkollen ishall,JU8,Skien,Ringerike,2
2026-09-19,Holmenkollen ishall,JU8,Holmen,Frisk Asker,0
2026-09-19,Holmenkollen ishall,JU8,Jar,Skien,1
2026-09-19,Holmenkollen ishall,JU8,Jutul,Ringerike,2
2026-09-19,Tonsberghallen,U10,Jar 3,Jar 4,0
2026-09-19,Tonsberghallen,U10,Frisk Asker 3,Skien,1
2026-09-19,Tonsberghallen,U10,Kongsberg,Sandefjord,2
2026-09-19,Tonsberghallen,U10,Jar 3,Skien,0
2026-09-19,Tonsberghallen,U10,Sandefjord,Jar 4,1
2026-09-19,Tonsberghallen,U10,Kongsberg,Frisk Asker 3,2
2026-09-19,Tonsberghallen,U10,Jar 3,Sandefjord,0
2026-09-19,Tonsberghallen,U10,Skien,Kongsberg,1
2026-09-19,Tonsberghallen,U10,Jar 4,Frisk Asker 3,2
2026-09-19,Tonsberghallen,U10,Jar 3,Kongsberg,0
2026-09-19,Tonsberghallen,U10,Frisk Asker 3,Sandefjord,1
2026-09-19,Tonsberghallen,U10,Jar 4,Skien,2
2026-09-19,Tonsberghallen,U10,Jar 3,Frisk Asker 3,0
2026-09-19,Tonsberghallen,U10,Kongsberg,Jar 4,1
2026-09-19,Tonsberghallen,U10,Sandefjord,Skien,2
2026-09-20,Kongsberghallen,JU12,Ringerike 2,Frisk Asker,0
2026-09-20,Kongsberghallen,JU12,Tønsberg,Jar/Jutul,1
2026-09-20,Kongsberghallen,JU12,Ringerike 2,Jar/Jutul,0
2026-09-20,Kongsberghallen,JU12,Tønsberg,Frisk Asker,1
2026-09-20,Kongsberghallen,JU12,Ringerike 2,Tønsberg,0
2026-09-20,Kongsberghallen,JU12,Jar/Jutul,Frisk Asker,1
2026-09-20,Varner Arena / Askerhallen,U12,Frisk Asker 4,Ringerike 1,0
2026-09-20,Varner Arena / Askerhallen,U12,Jar 4,Jutul 2,1
2026-09-20,Varner Arena / Askerhallen,U12,Frisk Asker 4,Jutul 2,0
2026-09-20,Varner Arena / Askerhallen,U12,Jar 4,Ringerike 1,1
2026-09-20,Varner Arena / Askerhallen,U12,Frisk Asker 4,Jar 4,0
2026-09-20,Varner Arena / Askerhallen,U12,Jutul 2,Ringerike 1,1
2026-09-20,Jarhallen,U8,Jar 2,Frisk Asker 3,0
2026-09-20,Jarhallen,U8,Jar 3,Tønsberg,1
2026-09-20,Jarhallen,U8,Frisk Asker 2,Ringerike 2,2
2026-09-20,Jarhallen,U8,Holmen 2,Jutul 2,3
2026-09-20,Jarhallen,U8,Jar 2,Tønsberg,0
2026-09-20,Jarhallen,U8,Ringerike 2,Frisk Asker 3,1
2026-09-20,Jarhallen,U8,Jutul 2,Jar 3,2
2026-09-20,Jarhallen,U8,Holmen 2,Frisk Asker 2,3
2026-09-20,Jarhallen,U8,Jar 2,Ringerike 2,0
2026-09-20,Jarhallen,U8,Tønsberg,Jutul 2,1
2026-09-20,Jarhallen,U8,Frisk Asker 3,Holmen 2,2
2026-09-20,Jarhallen,U8,Jar 3,Frisk Asker 2,3
2026-09-20,Jarhallen,U8,Jar 2,Jutul 2,0
2026-09-20,Jarhallen,U8,Holmen 2,Ringerike 2,1
2026-09-20,Jarhallen,U8,Frisk Asker 2,Tønsberg,2
2026-09-20,Jarhallen,U8,Jar 3,Frisk Asker 3,3
2026-09-20,Jarhallen,U8,Jar 2,Holmen 2,0
2026-09-20,Jarhallen,U8,Jutul 2,Frisk Asker 2,1
2026-09-20,Jarhallen,U8,Ringerike 2,Jar 3,2
2026-09-20,Jarhallen,U8,Tønsberg,Frisk Asker 3,3
2026-09-20,Jarhallen,U8,Jar 2,Frisk Asker 2,0
2026-09-20,Jarhallen,U8,Jar 3,Holmen 2,1
2026-09-20,Jarhallen,U8,Frisk Asker 3,Jutul 2,2
2026-09-20,Jarhallen,U8,Tønsberg,Ringerike 2,3
2026-09-20,Jarhallen,U8,Jar 2,Jar 3,0
2026-09-20,Jarhallen,U8,Frisk Asker 2,Frisk Asker 3,1
2026-09-20,Jarhallen,U8,Holmen 2,Tønsberg,2
2026-09-20,Jarhallen,U8,Jutul 2,Ringerike 2,3
2026-09-26,Baerum ishall,U10,Jutul 2,Jar 7,0
2026-09-26,Baerum ishall,U10,Jar 5,Holmen 1,1
2026-09-26,Baerum ishall,U10,Frisk Asker 4,Jar 6,2
2026-09-26,Baerum ishall,U10,Jutul 2,Holmen 1,0
2026-09-26,Baerum ishall,U10,Jar 6,Jar 7,1
2026-09-26,Baerum ishall,U10,Frisk Asker 4,Jar 5,2
2026-09-26,Baerum ishall,U10,Jutul 2,Jar 6,0
2026-09-26,Baerum ishall,U10,Holmen 1,Frisk Asker 4,1
2026-09-26,Baerum ishall,U10,Jar 7,Jar 5,2
2026-09-26,Baerum ishall,U10,Jutul 2,Frisk Asker 4,0
2026-09-26,Baerum ishall,U10,Jar 5,Jar 6,1
2026-09-26,Baerum ishall,U10,Jar 7,Holmen 1,2
2026-09-26,Baerum ishall,U10,Jutul 2,Jar 5,0
2026-09-26,Baerum ishall,U10,Frisk Asker 4,Jar 7,1
2026-09-26,Baerum ishall,U10,Jar 6,Holmen 1,2
2026-09-26,Jarhallen,U11,Jar 2,Tønsberg 2,0
2026-09-26,Jarhallen,U11,Frisk Asker 2,Ringerike 2,1
2026-09-26,Jarhallen,U11,Jutul 2,Holmen 2,2
2026-09-26,Jarhallen,U11,Jar 2,Ringerike 2,0
2026-09-26,Jarhallen,U11,Holmen 2,Tønsberg 2,1
2026-09-26,Jarhallen,U11,Jutul 2,Frisk Asker 2,2
2026-09-26,Jarhallen,U11,Jar 2,Holmen 2,0
2026-09-26,Jarhallen,U11,Ringerike 2,Jutul 2,1
2026-09-26,Jarhallen,U11,Tønsberg 2,Frisk Asker 2,2
2026-09-26,Jarhallen,U11,Jar 2,Jutul 2,0
2026-09-26,Jarhallen,U11,Frisk Asker 2,Holmen 2,1
2026-09-26,Jarhallen,U11,Tønsberg 2,Ringerike 2,2
2026-09-26,Jarhallen,U11,Jar 2,Frisk Asker 2,0
2026-09-26,Jarhallen,U11,Jutul 2,Tønsberg 2,1
2026-09-26,Jarhallen,U11,Holmen 2,Ringerike 2,2
2026-09-26,Holmenkollen ishall,U9,Holmen 4,Kongsberg,0
2026-09-26,Holmenkollen ishall,U9,Jar 5,Frisk Asker 5,1
2026-09-26,Holmenkollen ishall,U9,Frisk Asker 4,Jar 6,2
2026-09-26,Holmenkollen ishall,U9,Jutul 3,Ringerike 3,3
2026-09-26,Holmenkollen ishall,U9,Holmen 4,Frisk Asker 5,0
2026-09-26,Holmenkollen ishall,U9,Jar 6,Kongsberg,1
2026-09-26,Holmenkollen ishall,U9,Ringerike 3,Jar 5,2
2026-09-26,Holmenkollen ishall,U9,Jutul 3,Frisk Asker 4,3
2026-09-26,Holmenkollen ishall,U9,Holmen 4,Jar 6,0
2026-09-26,Holmenkollen ishall,U9,Frisk Asker 5,Ringerike 3,1
2026-09-26,Holmenkollen ishall,U9,Kongsberg,Jutul 3,2
2026-09-26,Holmenkollen ishall,U9,Jar 5,Frisk Asker 4,3
2026-09-26,Holmenkollen ishall,U9,Holmen 4,Ringerike 3,0
2026-09-26,Holmenkollen ishall,U9,Jutul 3,Jar 6,1
2026-09-26,Holmenkollen ishall,U9,Frisk Asker 4,Frisk Asker 5,2
2026-09-26,Holmenkollen ishall,U9,Jar 5,Kongsberg,3
2026-09-26,Holmenkollen ishall,U9,Holmen 4,Jutul 3,0
2026-09-26,Holmenkollen ishall,U9,Ringerike 3,Frisk Asker 4,1
2026-09-26,Holmenkollen ishall,U9,Jar 6,Jar 5,2
2026-09-26,Holmenkollen ishall,U9,Frisk Asker 5,Kongsberg,3
2026-09-26,Holmenkollen ishall,U9,Holmen 4,Frisk Asker 4,0
2026-09-26,Holmenkollen ishall,U9,Jar 5,Jutul 3,1
2026-09-26,Holmenkollen ishall,U9,Kongsberg,Ringerike 3,2
2026-09-26,Holmenkollen ishall,U9,Frisk Asker 5,Jar 6,3
2026-09-26,Holmenkollen ishall,U9,Holmen 4,Jar 5,0
2026-09-26,Holmenkollen ishall,U9,Frisk Asker 4,Kongsberg,1
2026-09-26,Holmenkollen ishall,U9,Jutul 3,Frisk Asker 5,2
2026-09-26,Holmenkollen ishall,U9,Ringerike 3,Jar 6,3
2026-09-27,Baerum ishall,U11,Jutul 3,Ringerike 2,0
2026-09-27,Baerum ishall,U11,Jar 3,Holmen 1,1
2026-09-27,Baerum ishall,U11,Frisk Asker 3,Jar 4,2
2026-09-27,Baerum ishall,U11,Jutul 3,Holmen 1,0
2026-09-27,Baerum ishall,U11,Jar 4,Ringerike 2,1
2026-09-27,Baerum ishall,U11,Frisk Asker 3,Jar 3,2
2026-09-27,Baerum ishall,U11,Jutul 3,Jar 4,0
2026-09-27,Baerum ishall,U11,Holmen 1,Frisk Asker 3,1
2026-09-27,Baerum ishall,U11,Ringerike 2,Jar 3,2
2026-09-27,Baerum ishall,U11,Jutul 3,Frisk Asker 3,0
2026-09-27,Baerum ishall,U11,Jar 3,Jar 4,1
2026-09-27,Baerum ishall,U11,Ringerike 2,Holmen 1,2
2026-09-27,Baerum ishall,U11,Jutul 3,Jar 3,0
2026-09-27,Baerum ishall,U11,Frisk Asker 3,Ringerike 2,1
2026-09-27,Baerum ishall,U11,Jar 4,Holmen 1,2
2026-09-27,Tonsberghallen,U12,Tønsberg,Ringerike 2,0
2026-09-27,Tonsberghallen,U12,Frisk Asker 5,Jar 1,1
2026-09-27,Tonsberghallen,U12,Tønsberg,Jar 1,0
2026-09-27,Tonsberghallen,U12,Frisk Asker 5,Ringerike 2,1
2026-09-27,Tonsberghallen,U12,Tønsberg,Frisk Asker 5,0
2026-09-27,Tonsberghallen,U12,Jar 1,Ringerike 2,1
2026-09-27,Jarhallen,U7,Jar 1,Tønsberg,0
2026-09-27,Jarhallen,U7,Frisk Asker 1,Skien,1
2026-09-27,Jarhallen,U7,Holmen 1,Sandefjord,2
2026-09-27,Jarhallen,U7,Jutul 1,Kongsberg,3
2026-09-27,Jarhallen,U7,Jar 1,Skien,0
2026-09-27,Jarhallen,U7,Sandefjord,Tønsberg,1
2026-09-27,Jarhallen,U7,Kongsberg,Frisk Asker 1,2
2026-09-27,Jarhallen,U7,Jutul 1,Holmen 1,3
2026-09-27,Jarhallen,U7,Jar 1,Sandefjord,0
2026-09-27,Jarhallen,U7,Skien,Kongsberg,1
2026-09-27,Jarhallen,U7,Tønsberg,Jutul 1,2
2026-09-27,Jarhallen,U7,Frisk Asker 1,Holmen 1,3
2026-09-27,Jarhallen,U7,Jar 1,Kongsberg,0
2026-09-27,Jarhallen,U7,Jutul 1,Sandefjord,1
2026-09-27,Jarhallen,U7,Holmen 1,Skien,2
2026-09-27,Jarhallen,U7,Frisk Asker 1,Tønsberg,3
2026-09-27,Jarhallen,U7,Jar 1,Jutul 1,0
2026-09-27,Jarhallen,U7,Kongsberg,Holmen 1,1
2026-09-27,Jarhallen,U7,Sandefjord,Frisk Asker 1,2
2026-09-27,Jarhallen,U7,Skien,Tønsberg,3
2026-09-27,Jarhallen,U7,Jar 1,Holmen 1,0
2026-09-27,Jarhallen,U7,Frisk Asker 1,Jutul 1,1
2026-09-27,Jarhallen,U7,Tønsberg,Kongsberg,2
2026-09-27,Jarhallen,U7,Skien,Sandefjord,3
2026-09-27,Jarhallen,U7,Jar 1,Frisk Asker 1,0
2026-09-27,Jarhallen,U7,Holmen 1,Tønsberg,1
2026-09-27,Jarhallen,U7,Jutul 1,Skien,2
2026-09-27,Jarhallen,U7,Kongsberg,Sandefjord,3
2026-10-03,Jarhallen,JU12,Ringerike 1,Jar/Jutul,0
2026-10-03,Jarhallen,JU12,Tønsberg,Kongsberg,1
2026-10-03,Jarhallen,JU12,Ringerike 1,Kongsberg,0
2026-10-03,Jarhallen,JU12,Tønsberg,Jar/Jutul,1
2026-10-03,Jarhallen,JU12,Ringerike 1,Tønsberg,0
2026-10-03,Jarhallen,JU12,Kongsberg,Jar/Jutul,1
2026-10-03,Varner Arena / Askerhallen,U12,Frisk Asker 1,Jutul 2,0
2026-10-03,Varner Arena / Askerhallen,U12,Jar 2,Tønsberg,1
2026-10-03,Varner Arena / Askerhallen,U12,Frisk Asker 1,Tønsberg,0
2026-10-03,Varner Arena / Askerhallen,U12,Jar 2,Jutul 2,1
2026-10-03,Varner Arena / Askerhallen,U12,Frisk Asker 1,Jar 2,0
2026-10-03,Varner Arena / Askerhallen,U12,Tønsberg,Jutul 2,1
2026-10-03,Ringerikshallen,U9,Ringerike 2,Frisk Asker 3,0
2026-10-03,Ringerikshallen,U9,Jar 1,Jar 5,1
2026-10-03,Ringerikshallen,U9,Frisk Asker 2,Tønsberg,2
2026-10-03,Ringerikshallen,U9,Holmen 4,Jutul 1,3
2026-10-03,Ringerikshallen,U9,Ringerike 2,Jar 5,0
2026-10-03,Ringerikshallen,U9,Tønsberg,Frisk Asker 3,1
2026-10-03,Ringerikshallen,U9,Jutul 1,Jar 1,2
2026-10-03,Ringerikshallen,U9,Holmen 4,Frisk Asker 2,3
2026-10-03,Ringerikshallen,U9,Ringerike 2,Tønsberg,0
2026-10-03,Ringerikshallen,U9,Jar 5,Jutul 1,1
2026-10-03,Ringerikshallen,U9,Frisk Asker 3,Holmen 4,2
2026-10-03,Ringerikshallen,U9,Jar 1,Frisk Asker 2,3
2026-10-03,Ringerikshallen,U9,Ringerike 2,Jutul 1,0
2026-10-03,Ringerikshallen,U9,Holmen 4,Tønsberg,1
2026-10-03,Ringerikshallen,U9,Frisk Asker 2,Jar 5,2
2026-10-03,Ringerikshallen,U9,Jar 1,Frisk Asker 3,3
2026-10-03,Ringerikshallen,U9,Ringerike 2,Holmen 4,0
2026-10-03,Ringerikshallen,U9,Jutul 1,Frisk Asker 2,1
2026-10-03,Ringerikshallen,U9,Tønsberg,Jar 1,2
2026-10-03,Ringerikshallen,U9,Jar 5,Frisk Asker 3,3
2026-10-03,Ringerikshallen,U9,Ringerike 2,Frisk Asker 2,0
2026-10-03,Ringerikshallen,U9,Jar 1,Holmen 4,1
2026-10-03,Ringerikshallen,U9,Frisk Asker 3,Jutul 1,2
2026-10-03,Ringerikshallen,U9,Jar 5,Tønsberg,3
2026-10-03,Ringerikshallen,U9,Ringerike 2,Jar 1,0
2026-10-03,Ringerikshallen,U9,Frisk Asker 2,Frisk Asker 3,1
2026-10-03,Ringerikshallen,U9,Holmen 4,Jar 5,2
2026-10-03,Ringerikshallen,U9,Jutul 1,Tønsberg,3
2026-10-04,Jarhallen,U10,Jar 1,Sandefjord,0
2026-10-04,Jarhallen,U10,Frisk Asker 2,Jutul 1,1
2026-10-04,Jarhallen,U10,Kongsberg,Holmen 2,2
2026-10-04,Jarhallen,U10,Jar 1,Jutul 1,0
2026-10-04,Jarhallen,U10,Holmen 2,Sandefjord,1
2026-10-04,Jarhallen,U10,Kongsberg,Frisk Asker 2,2
2026-10-04,Jarhallen,U10,Jar 1,Holmen 2,0
2026-10-04,Jarhallen,U10,Jutul 1,Kongsberg,1
2026-10-04,Jarhallen,U10,Sandefjord,Frisk Asker 2,2
2026-10-04,Jarhallen,U10,Jar 1,Kongsberg,0
2026-10-04,Jarhallen,U10,Frisk Asker 2,Holmen 2,1
2026-10-04,Jarhallen,U10,Sandefjord,Jutul 1,2
2026-10-04,Jarhallen,U10,Jar 1,Frisk Asker 2,0
